SbjNum,ESTADO,SECC,Edad,Sexo,DOMICILIO,CREDENCIAL,P2,P3A,P3B,P3C,P4,P5,P6,PESOF,percepcion,ideologia,aux,KEY
199361172,8,2803,2,1,1,1,7,1,3,1,3,7,1,97053.97,Aprueba,MORENA,8_2803,8_37
199362914,8,2803,4,2,1,1,7,1,1,1,1,7,1,98542.65,Aprueba,MORENA,8_2803,8_37
199365386,8,2803,5,1,1,1,7,1,3,1,1,7,1,89490.60,Aprueba,MORENA,8_2803,8_37
199447703,25,2873,4,1,1,1,7,1,99,2,1,7,1,66446.89,Aprueba,MORENA,25_2873,25_12
199448474,25,2873,4,2,1,1,7,1,99,-1,1,7,1,32615.36,Aprueba,MORENA,25_2873,25_12
199449151,25,2873,5,1,1,1,7,-1,-1,-1,1,5,1,98793.01,Aprueba,MORENA,25_2873,25_12
199449730,25,2873,5,2,1,1,95,1,1,-1,99,95,3,148828.40,Desaprueba,NS,25_2873,25_12
199450859,25,2873,1,2,1,1,7,1,3,-1,1,7,1,73972.61,Aprueba,MORENA,25_2873,25_12
199452445,25,2873,4,2,1,1,95,-1,-1,-1,97,95,1,45665.50,Aprueba,NS,25_2873,25_12
199452916,25,2873,1,1,1,1,95,-1,-1,-1,99,95,2,75247.14,NS,NS,25_2873,25_12
199453397,25,2873,2,1,1,1,95,3,3,-1,1,95,3,147526.90,Desaprueba,NS,25_2873,25_12
199453869,25,2873,2,2,1,1,7,-1,99,-1,97,7,1,79201.00,Aprueba,MORENA,25_2873,25_12
199454359,25,2873,3,1,1,1,2,-1,2,-1,1,2,1,135863.35,Aprueba,PAN,25_2873,25_12
199455038,25,2873,3,2,1,1,95,1,99,-1,1,95,1,67112.41,Aprueba,NS,25_2873,25_12
199486319,11,2962,5,2,1,1,2,1,1,-1,1,1,1,94716.27,Aprueba,PAN,11_2962,11_46
199486515,11,2962,5,1,1,1,7,1,-1,-1,1,7,1,39735.28,Aprueba,MORENA,11_2962,11_46
199486177,11,2962,2,2,1,1,7,1,-1,-1,1,7,1,48819.98,Aprueba,MORENA,11_2962,11_46
199487735,11,2962,3,2,1,1,95,-1,-1,-1,99,2,3,53088.51,Desaprueba,NS,11_2962,11_46
199489507,11,2962,1,2,1,1,7,1,3,-1,1,7,1,26230.98,Aprueba,MORENA,11_2962,11_46
199487271,11,2962,3,1,1,1,1,3,1,-1,2,1,3,97958.58,Desaprueba,PAN,11_2962,11_46
199490122,11,2962,4,1,1,1,1,1,1,99,2,1,1,75779.77,Aprueba,PAN,11_2962,11_46
199489400,11,2962,2,1,1,1,7,1,1,-1,1,7,1,29016.78,Aprueba,MORENA,11_2962,11_46
199492365,11,2962,4,2,1,1,4,1,2,-1,1,4,1,37821.89,Aprueba,MORENA,11_2962,11_46
199461494,30,2972,3,1,1,1,7,1,99,-1,1,7,1,49423.22,Aprueba,MORENA,30_2972,30_125
199461535,30,2972,2,2,1,1,7,1,1,-1,1,7,1,23919.70,Aprueba,MORENA,30_2972,30_125
199461532,30,2972,5,2,1,1,1,-1,-1,-1,99,99,1,143056.81,Aprueba,PAN,30_2972,30_125
199462093,30,2972,3,2,1,1,7,1,1,1,1,7,1,27853.24,Aprueba,MORENA,30_2972,30_125
199484427,30,2972,4,1,1,1,7,1,1,-1,1,7,1,10983.25,Aprueba,MORENA,30_2972,30_125
199462095,30,2972,4,1,1,1,95,2,1,-1,2,95,3,147161.84,Desaprueba,NS,30_2972,30_125
199483861,30,2972,1,2,1,1,7,1,3,1,1,5,1,24468.43,Aprueba,MORENA,30_2972,30_125
199483991,30,2972,4,2,1,1,7,1,3,-1,1,5,1,30146.78,Aprueba,MORENA,30_2972,30_125
199485201,30,2972,2,1,1,1,4,1,1,-1,99,1,1,47313.58,Aprueba,MORENA,30_2972,30_125
199485903,30,2972,5,1,1,1,4,-1,-1,-1,99,3,1,53715.95,Aprueba,MORENA,30_2972,30_125
199406400,14,2999,4,1,1,1,1,3,1,1,2,1,3,79235.88,Desaprueba,PAN,14_2999,14_120
199405680,14,2999,1,1,1,1,7,1,3,-1,1,7,1,19873.71,Aprueba,MORENA,14_2999,14_120
199404967,14,2999,2,2,1,1,7,1,3,-1,1,5,1,39976.73,Aprueba,MORENA,14_2999,14_120
199408898,14,2999,5,1,1,1,7,3,2,3,1,7,1,39261.75,Aprueba,MORENA,14_2999,14_120
199406834,14,2999,3,1,1,1,7,1,3,99,1,7,1,35411.16,Aprueba,MORENA,14_2999,14_120
199406394,14,2999,5,2,1,1,95,3,2,99,97,2,3,51907.33,Desaprueba,NS,14_2999,14_120
199408932,14,2999,4,2,1,1,7,1,1,1,1,7,1,12060.82,Aprueba,MORENA,14_2999,14_120
199408894,14,2999,3,2,1,1,7,1,3,-1,1,7,1,17725.22,Aprueba,MORENA,14_2999,14_120
199411010,14,2999,2,1,1,1,6,3,3,-1,97,7,1,56941.00,Aprueba,MC,14_2999,14_120
199407156,14,2999,1,2,1,1,6,-1,-1,-1,97,4,1,32381.69,Aprueba,MC,14_2999,14_120
199455186,15,3196,2,1,1,1,6,3,3,3,97,6,3,53389.33,Desaprueba,MC,15_3196,15_60
199455579,15,3196,3,2,1,1,7,1,2,2,1,7,1,31415.28,Aprueba,MORENA,15_3196,15_60
199455288,15,3196,3,1,1,1,2,1,3,-1,1,7,3,54775.61,Desaprueba,PAN,15_3196,15_60
199455452,15,3196,1,1,1,1,7,-1,-1,-1,3,7,1,18617.32,Aprueba,MORENA,15_3196,15_60
199456148,15,3196,1,2,1,1,7,1,1,-1,1,6,1,27234.85,Aprueba,MORENA,15_3196,15_60
199456743,15,3196,4,2,1,1,7,1,3,-1,1,7,1,24293.08,Aprueba,MORENA,15_3196,15_60
199456546,15,3196,5,2,1,1,7,1,-1,-1,1,7,1,30422.95,Aprueba,MORENA,15_3196,15_60
199456435,15,3196,4,1,1,1,7,3,3,-1,97,7,1,46416.23,Aprueba,MORENA,15_3196,15_60
199456948,15,3196,5,1,1,1,7,1,-1,-1,1,7,1,24137.67,Aprueba,MORENA,15_3196,15_60
199456938,15,3196,3,2,1,1,2,1,1,-1,1,2,1,46283.40,Aprueba,PAN,15_3196,15_60
199296647,8,3220,3,1,1,1,7,99,99,-1,1,4,1,11062.05,Aprueba,MORENA,8_3220,8_19
199297990,8,3220,5,1,1,1,7,1,2,99,1,7,1,21404.87,Aprueba,MORENA,8_3220,8_19
199299710,8,3220,2,1,1,1,6,1,1,-1,2,6,1,38421.44,Aprueba,MC,8_3220,8_19
199301956,8,3220,3,2,1,1,1,1,1,1,2,1,1,30544.51,Aprueba,PAN,8_3220,8_19
199305092,8,3220,4,2,1,1,99,2,1,-1,2,99,1,9206.32,Aprueba,NS,8_3220,8_19
199306675,8,3220,5,2,1,1,3,-1,-1,-1,3,6,1,41619.58,Aprueba,PAN,8_3220,8_19
199308093,8,3220,2,2,1,1,6,3,3,-1,97,6,1,42365.22,Aprueba,MC,8_3220,8_19
199309981,8,3220,4,1,1,1,95,3,3,-1,97,95,3,18755.92,Desaprueba,NS,8_3220,8_19
199311149,8,3220,1,1,1,1,1,-1,1,-1,1,2,1,31251.36,Aprueba,PAN,8_3220,8_19
199312599,8,3220,1,2,1,1,6,3,1,-1,2,3,3,19059.95,Desaprueba,MC,8_3220,8_19
199453332,9,3290,3,1,1,1,7,1,-1,-1,1,7,1,23835.55,Aprueba,MORENA,9_3290,9_10
199453126,9,3290,1,1,1,1,1,1,1,-1,1,1,1,56056.21,Aprueba,PAN,9_3290,9_10
199453199,9,3290,5,1,1,1,7,-1,-1,-1,97,7,1,29985.43,Aprueba,MORENA,9_3290,9_10
199453733,9,3290,2,2,1,1,1,3,3,-1,97,6,99,139473.05,NS,PAN,9_3290,9_10
199453669,9,3290,1,2,1,1,7,1,3,-1,1,7,1,16550.14,Aprueba,MORENA,9_3290,9_10
199453833,9,3290,5,2,1,1,2,-1,1,-1,2,2,3,72353.30,Desaprueba,PAN,9_3290,9_10
199454409,9,3290,4,2,1,1,7,1,-1,-1,1,7,1,15519.36,Aprueba,MORENA,9_3290,9_10
199455410,9,3290,3,2,1,1,4,1,1,1,1,4,1,33474.03,Aprueba,MORENA,9_3290,9_10
199454579,9,3290,2,2,1,1,7,1,3,-1,1,7,1,17807.74,Aprueba,MORENA,9_3290,9_10
199455545,9,3290,4,1,1,1,7,-1,-1,-1,97,95,1,15887.52,Aprueba,MORENA,9_3290,9_10
199454997,9,3290,2,1,1,1,1,2,2,-1,97,1,2,72866.73,NS,PAN,9_3290,9_10
199369104,8,3313,2,2,1,1,7,1,1,1,1,4,1,59094.56,Aprueba,MORENA,8_3313,8_37
199370246,8,3313,4,2,1,1,95,99,3,-1,1,5,1,127632.82,Aprueba,NS,8_3313,8_37
199370943,8,3313,3,2,1,1,7,1,3,1,1,7,1,40401.68,Aprueba,MORENA,8_3313,8_37
199372130,8,3313,1,2,1,1,95,-1,99,-1,97,95,3,87297.05,Desaprueba,NS,8_3313,8_37
199373170,8,3313,1,1,1,1,6,1,3,1,1,7,1,60576.78,Aprueba,MC,8_3313,8_37
199374675,8,3313,5,1,1,1,7,1,3,99,1,7,1,89490.60,Aprueba,MORENA,8_3313,8_37
199375654,8,3313,4,1,1,1,7,1,99,-1,1,7,1,56006.35,Aprueba,MORENA,8_3313,8_37
199376885,8,3313,1,1,1,1,4,3,3,1,3,6,1,87859.76,Aprueba,MORENA,8_3313,8_37
199378183,8,3313,4,1,1,1,95,-1,-1,-1,97,95,3,78415.75,Desaprueba,NS,8_3313,8_37
199379056,8,3313,1,2,1,1,7,-1,1,1,2,7,1,62349.58,Aprueba,MORENA,8_3313,8_37
199421792,14,3408,2,2,1,1,2,1,1,-1,1,4,3,66556.18,Desaprueba,PAN,14_3408,14_98
199421483,14,3408,2,1,1,1,7,99,99,-1,3,7,1,47311.10,Aprueba,MORENA,14_3408,14_98
199423485,14,3408,1,2,1,1,7,1,3,-1,1,7,1,30393.68,Aprueba,MORENA,14_3408,14_98
199422715,14,3408,4,1,1,1,7,2,3,-1,97,7,1,27853.56,Aprueba,MORENA,14_3408,14_98
199423804,14,3408,5,2,1,1,2,2,1,-1,1,1,99,104906.40,NS,PAN,14_3408,14_98
199423838,14,3408,5,1,1,1,7,1,3,99,1,7,1,43624.17,Aprueba,MORENA,14_3408,14_98
199423521,14,3408,4,2,1,1,95,-1,3,99,1,95,1,67257.38,Aprueba,NS,14_3408,14_98
199424016,14,3408,1,1,1,1,95,-1,-1,-1,97,95,1,30917.36,Aprueba,NS,14_3408,14_98
199422075,14,3408,3,1,1,1,6,1,1,1,4,6,1,46064.55,Aprueba,MC,14_3408,14_98
199359885,25,3511,5,1,1,1,7,-1,-1,-1,99,7,1,49265.27,Aprueba,MORENA,25_3511,25_17
199359886,25,3511,4,2,1,1,2,-1,-1,-1,2,2,1,118906.64,Aprueba,PAN,25_3511,25_17
199360864,25,3511,2,2,1,1,7,-1,-1,-1,1,7,1,53909.72,Aprueba,MORENA,25_3511,25_17
199361843,25,3511,3,2,1,1,7,1,1,1,1,7,1,46692.47,Aprueba,MORENA,25_3511,25_17
199363247,25,3511,5,2,1,1,95,1,-1,-1,1,95,1,69057.66,Aprueba,NS,25_3511,25_17
199365355,25,3511,1,2,1,1,7,1,1,-1,1,7,1,34323.92,Aprueba,MORENA,25_3511,25_17
199367779,25,3511,1,1,1,1,5,1,2,-1,1,5,1,32953.03,Aprueba,MORENA,25_3511,25_17
199371211,25,3511,3,1,1,1,7,-1,-1,-1,1,7,1,44433.58,Aprueba,MORENA,25_3511,25_17
199371212,25,3511,2,1,1,1,7,1,-1,-1,1,7,1,48891.26,Aprueba,MORENA,25_3511,25_17
199371889,25,3511,1,1,1,1,7,-1,1,1,2,1,1,25925.59,Aprueba,MORENA,25_3511,25_17
199425221,14,3597,5,2,1,1,7,1,2,-1,1,7,1,23506.54,Aprueba,MORENA,14_3597,14_98
199425095,14,3597,5,1,1,1,7,1,3,1,1,7,1,23479.22,Aprueba,MORENA,14_3597,14_98
199424963,14,3597,2,2,1,1,6,2,2,1,3,6,3,31678.91,Desaprueba,MC,14_3597,14_98
199425148,14,3597,3,2,1,1,6,1,3,1,3,6,3,19172.40,Desaprueba,MC,14_3597,14_98
199444340,14,3597,3,1,1,1,7,1,3,-1,1,7,1,21176.50,Aprueba,MORENA,14_3597,14_98
199444521,14,3597,3,2,1,1,7,1,3,-1,1,7,1,22253.06,Aprueba,MORENA,14_3597,14_98
199445033,14,3597,5,1,1,1,7,1,3,3,1,7,1,23479.22,Aprueba,MORENA,14_3597,14_98
199445390,14,3597,4,1,1,1,95,3,-1,-1,97,95,3,20989.56,Desaprueba,NS,14_3597,14_98
199445771,14,3597,2,1,1,1,7,1,3,1,1,7,1,25463.59,Aprueba,MORENA,14_3597,14_98
199446261,14,3597,1,2,1,1,6,1,1,-1,1,5,1,20354.98,Aprueba,MC,14_3597,14_98
199446340,14,3597,4,2,1,1,1,3,1,99,2,1,3,22797.63,Desaprueba,PAN,14_3597,14_98
199447080,14,3597,1,1,1,1,6,2,2,-1,1,6,1,21496.29,Aprueba,MC,14_3597,14_98
199358297,9,3724,2,2,1,1,6,1,-1,-1,1,5,1,22158.46,Aprueba,MC,9_3724,9_11
199365930,9,3724,3,1,1,1,7,1,3,-1,1,7,3,30237.93,Desaprueba,MORENA,9_3724,9_11
199357704,9,3724,3,2,1,1,7,1,99,99,1,7,1,26369.48,Aprueba,MORENA,9_3724,9_11
199359596,9,3724,5,2,1,1,95,3,1,-1,2,1,3,47768.90,Desaprueba,NS,9_3724,9_11
199360447,9,3724,2,1,1,1,6,1,3,1,3,6,3,41696.67,Desaprueba,MC,9_3724,9_11
199362209,9,3724,4,1,1,1,99,-1,-1,-1,97,99,1,22114.79,Aprueba,NS,9_3724,9_11
199362982,9,3724,1,2,1,1,7,1,3,-1,1,7,1,16550.14,Aprueba,MORENA,9_3724,9_11
199362965,9,3724,3,2,1,1,7,1,99,-1,1,7,1,26369.48,Aprueba,MORENA,9_3724,9_11
199364494,9,3724,1,1,1,1,7,1,1,-1,2,7,1,17734.75,Aprueba,MORENA,9_3724,9_11
199366111,9,3724,4,2,1,1,3,1,2,-1,1,5,1,20735.49,Aprueba,PAN,9_3724,9_11
199366135,9,3724,5,1,1,1,7,1,-1,-1,1,7,1,29985.43,Aprueba,MORENA,9_3724,9_11
199364843,15,3838,1,1,1,1,7,1,99,-1,1,7,1,18617.32,Aprueba,MORENA,15_3838,15_63
199367062,15,3838,5,2,1,1,7,1,3,99,1,7,1,30422.95,Aprueba,MORENA,15_3838,15_63
199368928,15,3838,3,2,1,1,4,2,1,99,2,2,1,28726.74,Aprueba,MORENA,15_3838,15_63
199369917,15,3838,1,2,1,1,4,1,1,-1,99,1,99,30019.59,NS,MORENA,15_3838,15_63
199371398,15,3838,3,1,1,1,7,1,3,99,1,7,1,22825.86,Aprueba,MORENA,15_3838,15_63
199372866,15,3838,2,2,1,1,4,1,1,-1,1,4,2,33838.90,NS,MORENA,15_3838,15_63
199375380,15,3838,5,1,1,1,7,1,3,3,1,7,1,24137.67,Aprueba,MORENA,15_3838,15_63
199376012,15,3838,4,2,1,1,6,1,3,-1,1,6,1,43939.31,Aprueba,MC,15_3838,15_63
199378570,15,3838,4,1,1,1,7,1,1,-1,1,7,1,46416.23,Aprueba,MORENA,15_3838,15_63
199379285,15,3838,2,1,1,1,7,1,1,1,1,7,1,29517.78,Aprueba,MORENA,15_3838,15_63
199362680,9,3983,5,2,1,1,95,1,99,-1,1,4,1,40674.37,Aprueba,NS,9_3983,9_12
199362655,9,3983,5,1,1,1,95,2,1,-1,97,95,1,41983.27,Aprueba,NS,9_3983,9_12
199361734,9,3983,3,2,1,1,7,1,3,-1,1,7,1,34088.28,Aprueba,MORENA,9_3983,9_12
199362892,9,3983,2,1,1,1,7,1,3,-1,1,7,1,33778.12,Aprueba,MORENA,9_3983,9_12
199364150,9,3983,4,2,1,1,7,1,3,-1,1,7,1,15519.36,Aprueba,MORENA,9_3983,9_12
199366050,9,3983,3,2,1,1,95,1,3,-1,1,95,1,36920.49,Aprueba,NS,9_3983,9_12
199364509,9,3983,3,1,1,1,5,1,2,-1,1,7,1,33850.03,Aprueba,MORENA,9_3983,9_12
199365037,9,3983,2,2,1,1,95,1,3,99,1,95,1,24933.01,Aprueba,NS,9_3983,9_12
199366451,9,3983,1,1,1,1,7,1,1,-1,1,5,1,16502.00,Aprueba,MORENA,9_3983,9_12
199367283,9,3983,4,1,1,1,1,1,1,-1,2,1,3,49924.71,Desaprueba,PAN,9_3983,9_12
199367462,9,3983,1,2,1,1,7,1,3,-1,1,7,1,16550.14,Aprueba,MORENA,9_3983,9_12
199354036,9,3985,4,2,1,1,5,1,3,-1,1,5,1,5598.07,Aprueba,MORENA,9_3985,9_12
199354890,9,3985,5,2,1,1,7,1,3,-1,1,7,1,9010.71,Aprueba,MORENA,9_3985,9_12
199355256,9,3985,1,1,1,1,7,1,-1,-1,1,7,1,4841.10,Aprueba,MORENA,9_3985,9_12
199355254,9,3985,3,2,1,1,7,1,3,-1,1,7,1,9305.17,Aprueba,MORENA,9_3985,9_12
199358893,9,3985,5,1,1,1,95,1,3,1,1,7,1,11393.48,Aprueba,NS,9_3985,9_12
199356466,9,3985,4,1,1,1,3,1,1,1,3,6,1,8373.68,Aprueba,PAN,9_3985,9_12
199357743,9,3985,2,2,1,1,7,1,3,-1,1,7,1,4861.03,Aprueba,MORENA,9_3985,9_12
199357830,9,3985,1,2,1,1,7,1,-1,-1,1,7,1,4517.74,Aprueba,MORENA,9_3985,9_12
199357960,9,3985,2,1,1,1,7,3,3,-1,97,7,1,6292.89,Aprueba,MORENA,9_3985,9_12
199358573,9,3985,5,2,1,1,7,1,3,-1,1,7,1,9010.71,Aprueba,MORENA,9_3985,9_12
199359195,9,3985,3,1,1,1,7,1,-1,-1,1,7,1,8254.13,Aprueba,MORENA,9_3985,9_12
199374107,9,3994,4,1,1,1,7,1,-1,-1,1,7,1,91.61,Aprueba,MORENA,9_3994,9_12
199374845,9,3994,3,1,1,1,7,1,3,3,1,7,1,98.07,Aprueba,MORENA,9_3994,9_12
199376257,9,3994,3,2,1,1,7,1,3,99,1,7,1,108.50,Aprueba,MORENA,9_3994,9_12
199375495,9,3994,2,2,1,1,95,1,99,-1,1,95,1,102.59,Aprueba,NS,9_3994,9_12
199376052,9,3994,2,2,1,1,7,1,1,3,97,7,3,139.56,Desaprueba,MORENA,9_3994,9_12
199376661,9,3994,5,1,1,1,1,2,2,99,97,95,2,377.31,NS,PAN,9_3994,9_12
199377891,9,3994,4,2,1,1,7,1,99,-1,1,5,1,211.17,Aprueba,MORENA,9_3994,9_12
199380192,9,3994,5,2,1,1,95,3,1,1,2,1,3,196.55,Desaprueba,NS,9_3994,9_12
199379417,9,3994,5,1,1,1,7,1,3,-1,1,7,1,123.38,Aprueba,MORENA,9_3994,9_12
199380197,9,3994,1,1,1,1,7,1,-1,-1,1,7,1,72.97,Aprueba,MORENA,9_3994,9_12
199379414,9,3994,1,2,1,1,7,1,3,-1,1,7,1,68.10,Aprueba,MORENA,9_3994,9_12
199379917,9,3994,2,1,1,1,7,1,1,-1,1,7,1,94.85,Aprueba,MORENA,9_3994,9_12
199375917,30,3994,5,1,1,1,95,1,3,-1,1,7,1,54556.21,Aprueba,NS,30_3994,30_177
199375918,30,3994,5,2,1,1,7,1,3,3,1,7,1,46778.82,Aprueba,MORENA,30_3994,30_177
199375919,30,3994,2,2,1,1,7,1,1,-1,1,7,1,47214.37,Aprueba,MORENA,30_3994,30_177
199375920,30,3994,4,2,1,1,4,2,2,-1,1,4,1,32357.66,Aprueba,MORENA,30_3994,30_177
199375921,30,3994,3,2,1,1,7,1,1,-1,1,7,2,32702.38,NS,MORENA,30_3994,30_177
199375922,30,3994,4,1,1,1,7,1,1,3,97,7,1,105106.41,Aprueba,MORENA,30_3994,30_177
199375923,30,3994,3,1,1,1,7,1,3,99,1,7,1,49423.22,Aprueba,MORENA,30_3994,30_177
199375924,30,3994,3,1,1,1,1,1,1,99,3,1,1,73600.15,Aprueba,PAN,30_3994,30_177
199375925,30,3994,2,1,1,1,7,1,1,1,3,6,1,42924.58,Aprueba,MORENA,30_3994,30_177
199375926,30,3994,2,2,1,1,2,1,99,-1,97,2,3,52429.33,Desaprueba,PAN,30_3994,30_177
199404865,9,4061,5,1,1,1,7,1,3,-1,1,7,1,29985.43,Aprueba,MORENA,9_4061,9_12
199400326,9,4061,3,1,1,1,7,1,3,3,1,7,1,23835.55,Aprueba,MORENA,9_4061,9_12
199401272,9,4061,5,2,1,1,95,3,3,99,3,95,1,46217.44,Aprueba,NS,9_4061,9_12
199402701,9,4061,4,2,1,1,1,3,1,-1,2,2,3,159085.15,Desaprueba,PAN,9_4061,9_12
199403339,9,4061,2,1,1,1,7,1,3,-1,1,7,1,33778.12,Aprueba,MORENA,9_4061,9_12
199404915,9,4061,2,2,1,1,7,3,3,-1,97,7,3,33917.14,Desaprueba,MORENA,9_4061,9_12
199404566,9,4061,3,2,1,1,7,1,3,-1,1,7,1,26369.48,Aprueba,MORENA,9_4061,9_12
199404866,9,4061,5,2,1,1,6,99,2,-1,97,6,2,59704.98,NS,MC,9_4061,9_12
199406313,9,4061,4,1,1,1,1,2,2,3,2,1,3,49924.71,Desaprueba,PAN,9_4061,9_12
199406698,9,4061,1,2,1,1,1,2,1,-1,2,1,3,52311.89,Desaprueba,PAN,9_4061,9_12
199408106,9,4061,5,1,1,1,1,3,1,3,2,1,3,94778.30,Desaprueba,PAN,9_4061,9_12
199407813,30,4228,5,1,1,1,2,2,2,-1,2,2,3,63616.27,Desaprueba,PAN,30_4228,30_192
199414059,30,4228,3,1,1,1,7,1,2,2,1,7,1,36598.50,Aprueba,MORENA,30_4228,30_192
199414721,30,4228,3,2,1,1,95,1,1,1,1,7,1,33708.41,Aprueba,NS,30_4228,30_192
199415318,30,4228,1,1,1,1,6,-1,-1,-1,99,7,1,20071.83,Aprueba,MC,30_4228,30_192
199415963,30,4228,4,1,1,1,6,1,-1,-1,1,95,1,104693.62,Aprueba,MC,30_4228,30_192
199416542,30,4228,2,1,1,1,7,-1,-1,-1,1,7,1,23501.04,Aprueba,MORENA,30_4228,30_192
199417580,30,4228,1,2,1,1,95,-1,-1,-1,99,95,99,27264.22,NS,NS,30_4228,30_192
199418346,30,4228,2,2,1,1,7,-1,1,-1,1,7,1,17712.83,Aprueba,MORENA,30_4228,30_192
199418837,30,4228,4,2,1,1,4,1,1,-1,2,1,1,28140.63,Aprueba,MORENA,30_4228,30_192
199411833,30,4228,5,2,1,1,7,1,1,-1,1,7,1,34640.29,Aprueba,MORENA,30_4228,30_192
199359516,15,4506,1,2,1,1,7,1,1,-1,1,7,1,18305.48,Aprueba,MORENA,15_4506,15_92
199359273,15,4506,2,1,1,1,7,1,3,-1,1,7,1,26834.35,Aprueba,MORENA,15_4506,15_92
199358061,15,4506,5,1,1,1,1,1,1,-1,97,1,3,69358.74,Desaprueba,PAN,15_4506,15_92
199360640,15,4506,4,2,1,1,7,1,-1,-1,1,4,1,25069.38,Aprueba,MORENA,15_4506,15_92
199360754,15,4506,1,1,1,1,7,1,3,1,1,7,1,16924.84,Aprueba,MORENA,15_4506,15_92
199362877,15,4506,5,2,1,1,7,1,1,2,1,7,2,27657.23,NS,MORENA,15_4506,15_92
199363183,15,4506,3,2,1,1,5,2,-1,-1,1,2,1,25862.78,Aprueba,MORENA,15_4506,15_92
199362355,15,4506,1,2,1,1,7,1,3,-1,1,7,1,18305.48,Aprueba,MORENA,15_4506,15_92
199368175,15,4506,4,1,1,1,7,1,3,1,1,7,1,11902.59,Aprueba,MORENA,15_4506,15_92
199364800,15,4506,2,2,1,1,4,1,1,-1,1,7,1,29382.91,Aprueba,MORENA,15_4506,15_92
199368995,15,4506,3,1,1,1,7,1,2,-1,1,7,1,21552.78,Aprueba,MORENA,15_4506,15_92
199406046,30,4644,2,2,1,1,2,1,-1,-1,2,2,2,64881.47,NS,PAN,30_4644,30_204
199407459,30,4644,4,2,1,1,7,2,2,-1,1,7,1,20312.23,Aprueba,MORENA,30_4644,30_204
199408523,30,4644,2,1,1,1,7,1,-1,-1,1,7,1,19896.78,Aprueba,MORENA,30_4644,30_204
199409747,30,4644,5,1,1,1,99,99,-1,-1,99,99,1,34404.20,Aprueba,NS,30_4644,30_204
199411536,30,4644,5,2,1,1,7,1,2,-1,1,7,1,29327.65,Aprueba,MORENA,30_4644,30_204
199412446,30,4644,3,1,1,1,7,1,3,-1,1,7,1,30985.54,Aprueba,MORENA,30_4644,30_204
199413222,30,4644,3,2,1,1,7,1,2,2,1,7,2,17462.39,NS,MORENA,30_4644,30_204
199417515,30,4644,4,2,1,1,7,3,-1,-1,99,7,1,15980.80,Aprueba,MORENA,30_4644,30_204
199417517,30,4644,1,2,1,1,6,1,1,-1,3,6,1,29819.03,Aprueba,MC,30_4644,30_204
199417518,30,4644,4,1,1,1,6,1,2,1,3,6,2,119186.72,NS,MC,30_4644,30_204
199445986,9,4907,4,1,1,1,4,1,1,3,1,99,3,35326.08,Desaprueba,MORENA,9_4907,9_15
199444231,9,4907,5,2,1,1,95,2,2,2,97,95,99,50839.18,NS,NS,9_4907,9_15
199444185,9,4907,3,2,1,1,4,-1,-1,-1,99,95,3,41839.42,Desaprueba,MORENA,9_4907,9_15
199445629,9,4907,2,1,1,1,7,1,3,2,1,7,1,25358.49,Aprueba,MORENA,9_4907,9_15
199449305,9,4907,4,2,1,1,7,3,1,-1,97,7,3,17071.30,Desaprueba,MORENA,9_4907,9_15
199446034,9,4907,3,1,1,1,7,2,2,-1,2,4,1,29444.15,Aprueba,MORENA,9_4907,9_15
199449385,9,4907,5,1,1,1,95,3,3,-1,97,95,3,46181.60,Desaprueba,NS,9_4907,9_15
199450595,9,4907,1,2,1,1,3,2,2,-1,1,5,1,24323.99,Aprueba,PAN,9_4907,9_15
199449000,9,4907,1,1,1,1,7,1,3,-1,1,4,1,17269.19,Aprueba,MORENA,9_4907,9_15
199450207,9,4907,2,2,1,1,95,2,-1,-1,1,95,1,52236.96,Aprueba,NS,9_4907,9_15
199419701,15,5091,2,2,1,1,1,1,1,-1,2,1,3,71241.64,Desaprueba,PAN,15_5091,15_105
199420103,15,5091,5,1,1,1,95,1,-1,-1,97,95,1,33795.69,Aprueba,NS,15_5091,15_105
199419975,15,5091,5,2,1,1,7,1,2,-1,1,7,1,30422.95,Aprueba,MORENA,15_5091,15_105
199419754,15,5091,1,2,1,1,7,1,1,-1,1,7,1,20136.03,Aprueba,MORENA,15_5091,15_105
199420353,15,5091,1,1,1,1,7,3,1,-1,2,7,1,18617.32,Aprueba,MORENA,15_5091,15_105
199421299,15,5091,3,2,1,1,95,1,-1,-1,1,7,1,43728.81,Aprueba,NS,15_5091,15_105
199421780,15,5091,4,1,1,1,95,-1,-1,-1,99,95,3,18331.59,Desaprueba,NS,15_5091,15_105
199422409,15,5091,4,2,1,1,7,1,3,-1,1,7,1,24293.08,Aprueba,MORENA,15_5091,15_105
199421452,15,5091,2,1,1,1,1,1,1,-1,1,4,1,79443.43,Aprueba,PAN,15_5091,15_105
199422676,15,5091,3,1,1,1,7,1,1,-1,1,7,1,23708.06,Aprueba,MORENA,15_5091,15_105
199444954,15,5350,2,1,1,1,7,1,-1,-1,1,7,1,29517.78,Aprueba,MORENA,15_5350,15_107
199445580,15,5350,2,2,1,1,6,1,1,1,2,3,1,28806.36,Aprueba,MC,15_5350,15_107
199447119,15,5350,5,1,1,1,95,99,99,-1,97,95,3,33795.69,Desaprueba,NS,15_5350,15_107
199447966,15,5350,2,2,1,1,95,99,99,-1,99,95,3,37322.93,Desaprueba,NS,15_5350,15_107
