SbjNum,fecha,Clave.Ent,Entidad,Clave.Mun,KEY,Municipio,Clave.Localidad,Localidad,Clave.Sec,Clave.Manzana,PA,PB,B1,PD,P1_1,P1_2,P1_3,P1_5,P1_6,P1_7,P2_1,P2_2,P2_3,P2_5,P2_6,P2_7,P3,P3_1,P4,P5,P7,ideologia,P8,percepcion,P9,P10,P11,P12_1,P12_2,P12_4,P12_5,NIVEL,Ponderador
189837010,07/09/2023,14,JALISCO,120,14_120,"ZAPOPAN, JAL.",2,NUEVO MEXICO,3499,22,1,40,,1,1,2,2,2,2,,2,,,,,,97,97,2,7,2,MORENA,7,Que siga gobernando Morena,1,1,2,1,1,1,1,3,0.84
189948168,07/09/2023,25,SINALOA,6,25_6,"CULIACAN, SIN.",1,CULIACAN DE ROSALES,1215,5,2,26,,1,1,2,2,2,2,2,1,,,,,,97,97,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,1,2,0.63
189836517,07/09/2023,25,SINALOA,6,25_6,"CULIACAN, SIN.",1,CULIACAN DE ROSALES,1215,2,2,22,,1,1,2,2,2,2,,2,,,,,,97,97,2,7,1,MORENA,7,Que siga gobernando Morena,1,3,3,1,1,1,1,1,0.45
189837485,07/09/2023,17,MORELOS,18,17_18,"TEMIXCO, MOR.",1,TEMIXCO,618,21,2,40,,1,1,2,2,2,2,,2,,,,,,97,97,97,7,2,MORENA,7,Que siga gobernando Morena,1,3,3,1,1,1,1,3,0.62
189826346,07/09/2023,14,JALISCO,120,14_120,"ZAPOPAN, JAL.",230,FRACCIONAMIENTO VALLE DE LOS MOLINOS,3026,295,1,30,,1,1,2,2,2,2,,4,,,,,,97,97,97,7,1,MORENA,7,Que siga gobernando Morena,1,1,2,1,1,1,1,5,1.62
189885948,07/09/2023,11,GUANAJUATO,17,11_17,"IRAPUATO, GTO.",16,VILLAS DE IRAPUATO,1149,17,1,18,,1,1,2,2,2,2,2,3,,,,,,97,97,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,2,1,1,2,0.7
189866144,07/09/2023,11,GUANAJUATO,42,11_42,"VALLE DE SANTIAGO, GTO.",101,EL PERICO,2877,7,2,38,,1,1,2,2,2,2,2,2,,,,,,97,97,2,7,1,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,3,0.62
189825350,07/09/2023,14,JALISCO,120,14_120,"ZAPOPAN, JAL.",230,FRACCIONAMIENTO VALLE DE LOS MOLINOS,3026,295,2,54,,1,2,2,2,2,2,,,,,,,,97,97,97,97,97,MORENA,7,Que siga gobernando Morena,1,1,2,1,1,1,1,5,1.1
189894189,07/09/2023,30,VERACRUZ,118,30_118,"OMEALCA, VER.",2,AMPLIACION BALSA LARGA,2661,12,1,27,,1,1,1,1,2,2,2,2,4,4,,,,97,97,2,7,1,Ninguno,97,Que siga gobernando Morena,1,3,2,1,1,1,2,5,1.62
189871590,07/09/2023,30,VERACRUZ,55,30_55,"CUITLAHUAC, VER.",1,CUITLAHUAC,1297,35,1,24,,1,1,2,1,2,2,2,1,,4,,,,97,97,97,7,2,Ninguno,97,Que siga gobernando Morena,1,1,3,1,1,1,2,2,0.7
189870410,07/09/2023,11,GUANAJUATO,42,11_42,"VALLE DE SANTIAGO, GTO.",101,EL PERICO,2877,7,2,39,,1,2,2,1,2,2,2,,,2,,,,97,97,1,7,97,PAN - Partido Acción Nacional,1,Que siga gobernando Morena,1,2,3,3,1,1,1,6,1.75
189823522,07/09/2023,15,MEXICO,105,15_105,"TLALNEPANTLA DE BAZ, MEX.",1,TLALNEPANTLA DE BAZ,4789,31,1,36,,1,1,1,1,1,2,,5,5,2,2,,,97,97,1,6,7,MC - Movimiento Ciudadano,6,Que haya un cambio de partido en el gobierno,2,3,1,1,2,2,2,3,0.84
189818763,07/09/2023,22,QUERETARO,16,22_16,"SAN JUAN DEL RIO, QRO.",1,SAN JUAN DEL RIO,607,12,2,23,,1,2,2,2,2,2,,,,,,,,97,97,2,7,1,MORENA,7,Que siga gobernando Morena,1,3,1,1,1,2,2,1,0.45
189879964,07/09/2023,11,GUANAJUATO,17,11_17,"IRAPUATO, GTO.",16,VILLAS DE IRAPUATO,1149,17,2,40,,1,2,2,1,2,2,2,,,4,,,,97,97,2,1,6,PAN - Partido Acción Nacional,1,Que haya un cambio de partido en el gobierno,2,2,1,2,2,2,1,5,1.2
189885244,07/09/2023,11,GUANAJUATO,17,11_17,"IRAPUATO, GTO.",16,VILLAS DE IRAPUATO,1149,8,2,42,,1,2,2,2,2,2,2,,,,,,,97,97,97,1,7,PAN - Partido Acción Nacional,1,Que haya un cambio de partido en el gobierno,2,1,1,2,2,2,2,1,0.41
189934710,07/09/2023,15,MEXICO,13,15_13,"ATIZAPAN DE ZARAGOZA, MEX.",1,CIUDAD ADOLFO LOPEZ MATEOS,368,20,2,30,,1,1,2,1,2,2,2,2,,4,,,,97,97,2,5,7,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,2,2,2,2,2,1,3,0.76
189828525,07/09/2023,27,TABASCO,6,27_6,"CUNDUACAN, TAB.",4,ONCE DE FEBRERO POBLADO,642,2,1,48,,1,1,2,1,2,2,,1,,2,,,,97,97,2,2,6,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,3,1,2,2,2,1,1,0.51
189838003,07/09/2023,27,TABASCO,6,27_6,"CUNDUACAN, TAB.",4,ONCE DE FEBRERO POBLADO,642,14,1,48,,1,1,2,1,2,2,,1,,2,,,,97,97,2,2,6,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,3,1,2,2,2,1,1,0.51
189881169,07/09/2023,15,MEXICO,13,15_13,"ATIZAPAN DE ZARAGOZA, MEX.",1,CIUDAD ADOLFO LOPEZ MATEOS,322,1,2,20,,1,1,2,1,1,2,2,2,,2,2,,,97,97,1,2,7,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,2,1,2,2,2,2,2,0.58
169527270,07/09/2023,32,ZACATECAS,48,32_48,"TLALTENANGO DE SANCHEZ ROMAN, ZAC.",1,TLALTENANGO DE SANCHEZ ROMAN,1498,22,1,60,6,1,1,1,1,1,2,1,3,3,3,3,,3,97,97,1,1,7,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,1,1,2,2,2,2,3,0.63
189814302,07/09/2023,15,MEXICO,26,15_26,"CHALCO, MEX.",1,CHALCO DE DIAZ COVARRUBIAS,937,13,2,20,,1,1,2,2,2,2,,2,,,,,,97,97,2,2,3,PRI - Partido Revolucionario Institucional,2,No sabe,98,2,2,2,2,2,1,6,1.96
4408227608,07/09/2023,15,MEXICO,38,15_38,"HUIXQUILUCAN, MEX.",1,HUIXQUILUCAN DE DEGOLLADO,2048,34,2,40,,1,1,2,2,1,2,2,4,,,3,,,97,97,1,2,7,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,98,1,2,2,2,2,5,1.2
169554772,07/09/2023,20,OAXACA,566,20_566,"VILLA DE ZAACHILA, OAX.",4,VICENTE GUERRERO,2428,114,1,41,4,1,2,2,2,2,2,2,,,,,,,97,97,1,2,7,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,2,2,2,2,2,2,1,0.55
189940831,07/09/2023,11,GUANAJUATO,20,11_20,"LEON, GTO.",1,LEON,1630,8,1,68,,1,2,2,2,2,2,2,,,,,,,97,97,97,7,1,PRI - Partido Revolucionario Institucional,2,Que siga gobernando Morena,1,1,2,2,2,2,1,6,1.25
169549371,07/09/2023,28,TAMAULIPAS,22,28_22,"MATAMOROS, TAMPS.",1,H. MATAMOROS,663,25,1,84,7,1,2,2,2,2,2,2,,,,,,,97,97,1,2,7,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,2,1,2,2,2,2,3,0.45
189830854,07/09/2023,7,CHIAPAS,20,7_20,"LA CONCORDIA, CHIS.",589,LA TIGRILLA,312,40,2,60,,1,2,2,2,2,2,,,,,,,,97,97,1,2,7,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,2,1,2,2,2,2,5,1.5
189887503,07/09/2023,2,BAJA CALIFORNIA,2,2_2,"MEXICALI, B.C.",33,SANTA ISABEL,544,231,2,40,,1,2,2,2,2,2,,,,,,,,97,97,1,7,1,PRD - Partido de la Revolución Democrática,3,Que siga gobernando Morena,1,3,3,2,2,2,2,4,0.76
189836746,07/09/2023,14,JALISCO,120,14_120,"ZAPOPAN, JAL.",2,NUEVO MEXICO,3499,22,1,46,,1,2,2,2,2,2,,,,,,,,97,97,2,4,2,PT- Partido del Trabajo,4,Que haya un cambio de partido en el gobierno,2,1,2,2,2,2,1,4,0.97
189823775,07/09/2023,24,SAN LUIS POTOSI,35,24_35,"SOLEDAD DE GRACIANO SANCHEZ, S.L.P.",1,SOLEDAD DE GRACIANO SANCHEZ,1247,208,2,32,,1,1,2,1,2,2,,98,,98,,,,97,97,2,5,3,PVEM – Partido Verde Ecologista de México,5,Que haya un cambio de partido en el gobierno,2,3,1,2,2,2,1,4,0.93
189825864,07/09/2023,15,MEXICO,105,15_105,"TLALNEPANTLA DE BAZ, MEX.",1,TLALNEPANTLA DE BAZ,4789,31,2,25,,1,1,2,1,2,2,,2,,3,,,,97,97,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,1,2,2,2,1,1,0.49
9230105,07/09/2023,8,CHIHUAHUA,37,8_37,"JUAREZ, CHIH.",1,JUAREZ,2829,23,2,50,,1,1,2,2,2,2,2,1,,,,,,97,97,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,1,2,2,2,1,4,0.7
189836092,07/09/2023,30,VERACRUZ,192,30_192,"VERACRUZ, VER.",8,LAS AMAPOLAS,4497,163,2,48,,1,1,1,2,2,2,,2,4,,,,,97,97,98,1,98,MORENA,7,Que haya un cambio de partido en el gobierno,2,2,3,2,2,2,1,3,0.57
9230055,07/09/2023,12,GUERRERO,57,12_57,"TECOANAPA, GRO.",43,TEHUITZINGO,2251,13,2,20,,1,1,2,1,2,2,2,1,,1,,,,97,97,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,2,1,1,3,2,3,0.7
4408830681,07/09/2023,14,JALISCO,72,14_72,"EL SALTO, JAL.",2,LAS PINTAS,2033,35,1,55,,1,1,2,2,2,2,2,2,,,,,,97,97,1,6,1,MORENA,7,Que siga gobernando Morena,1,98,3,2,2,3,1,3,0.63
189867108,07/09/2023,11,GUANAJUATO,42,11_42,"VALLE DE SANTIAGO, GTO.",101,EL PERICO,2877,7,2,26,,1,2,2,2,2,2,2,,,,,,,97,97,97,7,2,MORENA,7,Que siga gobernando Morena,1,2,1,2,2,3,1,4,0.93
189885645,07/09/2023,21,PUEBLA,115,21_115,"PUEBLA, PUE.",1,HEROICA PUEBLA DE ZARAGOZA,1405,23,1,29,,1,1,2,1,2,2,2,3,,3,,,,97,97,97,1,2,Ninguno,97,Que haya un cambio de partido en el gobierno,2,1,1,2,2,3,1,2,0.71
189896665,07/09/2023,20,OAXACA,66,20_66,"OAXACA DE JUAREZ, OAX.",1,OAXACA DE JUAREZ,609,9,2,29,,1,1,1,2,2,2,2,2,2,,,,,97,97,2,6,2,Ninguno,97,Que haya un cambio de partido en el gobierno,2,2,1,2,2,3,1,4,0.93
189835486,07/09/2023,14,JALISCO,120,14_120,"ZAPOPAN, JAL.",2,NUEVO MEXICO,3499,22,1,18,,1,2,2,2,2,2,,,,,,,,97,97,1,6,2,Ninguno,97,Que haya un cambio de partido en el gobierno,2,3,3,3,3,2,2,6,2.35
189864721,07/09/2023,11,GUANAJUATO,42,11_42,"VALLE DE SANTIAGO, GTO.",101,EL PERICO,2877,7,2,78,,1,1,2,1,2,2,2,98,,98,,,,97,97,98,98,97,Ninguno,97,No sabe,98,3,2,3,3,1,98,6,1.98
189894683,07/09/2023,30,VERACRUZ,118,30_118,"OMEALCA, VER.",2,AMPLIACION BALSA LARGA,2661,15,2,23,,1,1,2,1,2,2,2,2,,3,,,,97,97,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,3,1,1,1,2,6,1.96
189888160,07/09/2023,15,MEXICO,105,15_105,"TLALNEPANTLA DE BAZ, MEX.",1,TLALNEPANTLA DE BAZ,4939,36,1,18,,1,2,2,2,2,2,2,,,,,,,97,97,1,7,1,MORENA,7,Que siga gobernando Morena,1,2,1,1,1,1,97,5,1.61
189896319,07/09/2023,14,JALISCO,102,14_102,"TONALA, JAL.",1,TONALA,2701,2,1,31,,1,2,2,2,2,2,2,,,,,,,97,97,2,6,2,MC - Movimiento Ciudadano,6,Que haya un cambio de partido en el gobierno,2,1,2,3,3,97,1,7,3.74
189835801,07/09/2023,19,NUEVO LEON,40,19_40,"MONTERREY, N.L.",1,MONTERREY,1325,9,2,36,,1,1,2,2,1,2,,2,,,2,,,97,97,2,98,5,Ninguno,97,Que haya un cambio de partido en el gobierno,2,3,3,3,97,97,97,1,0.41
189889348,07/09/2023,11,GUANAJUATO,17,11_17,"IRAPUATO, GTO.",3,ARANDAS,1138,20,2,50,,1,2,2,1,2,2,2,,,98,,,,97,97,2,1,7,PAN - Partido Acción Nacional,1,No sabe,98,1,3,97,97,97,97,5,1.1
189836710,07/09/2023,30,VERACRUZ,192,30_192,"VERACRUZ, VER.",8,LAS AMAPOLAS,4497,163,2,25,,1,1,2,2,2,2,,98,,,,,,97,97,97,1,97,PAN - Partido Acción Nacional,1,Que haya un cambio de partido en el gobierno,2,2,2,97,97,97,97,6,2.12
189842917,07/09/2023,26,SONORA,59,26_59,"CAJEME, SON.",1,CD. OBREGON,925,27,2,46,,1,2,2,2,2,2,,,,,,,,97,97,97,97,4,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,1,1,97,97,97,97,4,0.7
189835197,07/09/2023,14,JALISCO,120,14_120,"ZAPOPAN, JAL.",2,NUEVO MEXICO,3499,22,2,40,,1,1,2,1,2,2,,2,,2,,,,97,97,97,97,7,Ninguno,97,No respondió,99,1,99,1,97,97,97,5,1.2
189897489,07/09/2023,20,OAXACA,66,20_66,"OAXACA DE JUAREZ, OAX.",1,OAXACA DE JUAREZ,609,9,1,47,,1,1,2,1,2,2,2,3,,3,,,,97,97,97,97,98,Ninguno,97,Que siga gobernando Morena,1,3,2,97,97,97,97,6,2.22
189888422,07/09/2023,30,VERACRUZ,132,30_132,"POZA RICA DE HIDALGO, VER.",1,POZA RICA DE HIDALGO,3159,5,1,81,,1,1,2,1,1,2,2,98,,2,2,,,97,97,2,97,97,Ninguno,97,No respondió,99,3,1,97,97,97,97,7,1.97
189826238,07/09/2023,17,MORELOS,30,17_30,"YECAPIXTLA, MOR.",2,JUAN MORALES,865,35,2,28,,1,1,2,1,2,2,,3,,3,,,,97,97,97,97,7,Ninguno,97,Que haya un cambio de partido en el gobierno,2,3,3,97,97,97,97,2,0.63
189865638,07/09/2023,11,GUANAJUATO,42,11_42,"VALLE DE SANTIAGO, GTO.",101,EL PERICO,2877,7,2,35,,1,1,2,1,2,2,2,98,,98,,,,97,97,98,97,97,Ninguno,97,No sabe,98,3,3,97,97,97,97,7,2.76
189835810,07/09/2023,17,MORELOS,18,17_18,"TEMIXCO, MOR.",1,TEMIXCO,618,30,1,35,,1,2,2,1,2,2,,,,98,,,,97,97,97,97,1,Ninguno,97,Que siga gobernando Morena,1,3,3,97,97,97,97,6,2.35
189890653,07/09/2023,4,CAMPECHE,6,4_6,"HOPELCHEN, CAMP.",131,KANCABCHEN,408,14,2,70,,1,2,2,1,2,2,2,,,98,,,,97,97,2,98,97,Ninguno,97,Que haya un cambio de partido en el gobierno,2,1,2,97,97,97,97,6,1.98
189838285,07/09/2023,17,MORELOS,18,17_18,"TEMIXCO, MOR.",1,TEMIXCO,618,30,1,28,,1,1,2,2,2,2,,3,,,,,,97,97,97,97,2,Ninguno,97,No sabe,98,3,3,97,97,97,97,3,0.85
9230111,07/09/2023,7,CHIAPAS,16,7_16,"CATAZAJA, CHIS.",161,LA SIRIA II SECCION,195,8,1,23,,1,2,2,2,2,2,2,,,,,,,97,97,98,97,97,Ninguno,97,No sabe,98,3,3,97,97,97,97,6,2.35
189837274,07/09/2023,13,HIDALGO,56,13_56,"SANTIAGO TULANTEPEC DE L GUERRERO, HGO.",23,SAN JOSE PEDREGAL,1116,14,1,37,,1,2,2,2,2,2,,,,,,,,97,97,1,97,7,Ninguno,97,Que haya un cambio de partido en el gobierno,2,2,2,97,97,97,97,1,0.55
189892964,07/09/2023,11,GUANAJUATO,17,11_17,"IRAPUATO, GTO.",3,ARANDAS,1138,20,2,18,,1,2,2,2,2,2,2,,,,,,,97,97,97,97,2,Ninguno,97,Que siga gobernando Morena,1,1,1,97,97,97,97,3,0.7
189896905,07/09/2023,14,JALISCO,102,14_102,"TONALA, JAL.",1,TONALA,2701,2,2,19,,1,2,2,2,2,2,2,,,,,,,97,97,98,97,2,Ninguno,97,No sabe,98,3,3,97,97,97,97,7,3.1
189897902,07/09/2023,14,JALISCO,102,14_102,"TONALA, JAL.",1,TONALA,2701,2,2,25,,1,2,2,2,2,2,2,,,,,,,97,97,98,97,97,Ninguno,97,No sabe,98,3,2,97,97,97,97,6,2.12
4408775142,07/09/2023,16,MICHOACAN,85,16_85,"TANGAMANDAPIO, MICH.",3,TARECUATO,1909,26,2,30,,1,2,2,2,2,2,2,,,,,,,97,97,2,97,97,Ninguno,97,Que haya un cambio de partido en el gobierno,2,2,2,97,97,97,97,5,1.45
189836960,07/09/2023,25,SINALOA,6,25_6,"CULIACAN, SIN.",1,CULIACAN DE ROSALES,1215,5,2,37,,1,2,2,2,2,2,,,,,,,,97,97,2,97,96,Ninguno,97,No sabe,98,3,3,97,97,97,97,3,0.62
189826364,07/09/2023,14,JALISCO,120,14_120,"ZAPOPAN, JAL.",230,FRACCIONAMIENTO VALLE DE LOS MOLINOS,3026,21,2,39,,1,2,2,2,2,2,,,,,,,,97,97,97,97,1,Ninguno,97,Que haya un cambio de partido en el gobierno,2,98,1,97,98,97,97,6,1.75
189896995,07/09/2023,14,JALISCO,102,14_102,"TONALA, JAL.",1,TONALA,2701,6,2,45,,1,2,2,2,2,2,2,,,,,,,97,97,97,97,97,Ninguno,97,Que siga gobernando Morena,1,1,3,97,97,97,97,6,1.61
189839898,07/09/2023,9,CIUDAD DE MEXICO,3,9_3,"COYOACAN, CDMX",1,CIUDAD DE MEXICO,367,51,1,52,,1,1,2,2,2,2,,2,,,,,,97,97,97,98,2,Ninguno,97,Que siga gobernando Morena,1,3,2,98,97,98,97,2,0.66
169555187,07/09/2023,23,QUINTANA ROO,1,23_1,"BENITO JUAREZ, Q. ROO.",1,CANCUN,826,79,1,70,7,1,1,2,1,1,2,2,2,,2,98,,,98,97,97,7,2,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,1,6,1.25
169555024,07/09/2023,23,QUINTANA ROO,1,23_1,"BENITO JUAREZ, Q. ROO.",1,CANCUN,826,6,2,22,2,1,1,2,1,1,2,2,2,,2,4,,,98,97,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,1,1,0.45
189898481,07/09/2023,10,DURANGO,5,10_5,"DURANGO, DGO.",1,VICTORIA DE DURANGO,117,23,2,34,,1,1,2,2,2,2,2,2,,,,,,98,97,2,7,6,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,4,0.93
4408810741,07/09/2023,16,MICHOACAN,111,16_111,"ZINAPECUARO, MICH.",3,JERAHUARO DE JUAREZ,2559,63,1,41,,1,1,2,1,2,2,2,2,,3,,,,98,97,2,97,2,Ninguno,97,Que haya un cambio de partido en el gobierno,2,2,2,1,1,1,2,2,0.7
189899139,07/09/2023,3,BAJA CALIFORNIA SUR,3,3_3,"LA PAZ, B.C.S.",1,LA PAZ,198,33,1,62,,1,2,2,2,2,2,2,,,,,,,98,97,98,97,98,Ninguno,97,Que siga gobernando Morena,1,2,1,1,98,1,1,6,1.75
189883604,07/09/2023,19,NUEVO LEON,39,19_39,"MONTEMORELOS, N.L.",4,LOS ADOBES,963,9999,2,80,,1,2,2,1,1,2,2,,,98,98,,,98,97,98,7,6,MORENA,7,Que siga gobernando Morena,1,98,3,3,98,1,98,4,0.87
169522167,07/09/2023,32,ZACATECAS,48,32_48,"TLALTENANGO DE SANCHEZ ROMAN, ZAC.",1,TLALTENANGO DE SANCHEZ ROMAN,1498,20,2,23,2,1,1,2,2,2,2,2,2,,,,,,98,97,2,6,3,MC - Movimiento Ciudadano,6,Que siga gobernando Morena,1,2,99,1,2,2,1,5,1.34
189833535,07/09/2023,15,MEXICO,12,15_12,"ATIZAPAN, MEX.",1,SANTA CRUZ ATIZAPAN,6612,10,2,58,,1,1,2,1,2,2,,5,,5,,,,98,97,2,2,7,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,3,3,2,2,2,97,1,0.51
189934007,07/09/2023,15,MEXICO,104,15_104,"TLALMANALCO, MEX.",1,TLALMANALCO DE VELAZQUEZ,4736,22,2,54,,1,2,2,2,2,2,2,,,,,,,98,97,98,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,2,3,2,1,6,1.61
189937429,07/09/2023,5,COAHUILA,30,5_30,"SALTILLO, COAH.",1,SALTILLO,1636,54,2,58,,1,2,2,2,2,2,2,,,,,,,98,97,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,1,2,2,2,1,5,1.5
189868865,07/09/2023,12,GUERRERO,1,12_1,"ACAPULCO DE JUAREZ, GRO.",4,TRES PALOS,374,33,1,67,,1,1,2,1,2,2,2,99,,99,,,,98,97,98,7,98,MORENA,7,No respondió,99,1,3,1,97,1,97,7,1.97
189825415,07/09/2023,21,PUEBLA,115,21_115,"PUEBLA, PUE.",1,HEROICA PUEBLA DE ZARAGOZA,1469,4,2,30,,1,2,2,2,2,2,,,,,,,,98,97,2,2,5,MORENA,7,Que siga gobernando Morena,1,2,1,1,98,2,1,2,0.63
189820252,07/09/2023,13,HIDALGO,56,13_56,"SANTIAGO TULANTEPEC DE L GUERRERO, HGO.",23,SAN JOSE PEDREGAL,1116,4,2,73,,1,2,2,1,2,2,,,,98,,,,98,97,2,98,2,MORENA,7,Que siga gobernando Morena,1,2,2,3,1,98,2,6,1.98
189897162,07/09/2023,20,OAXACA,66,20_66,"OAXACA DE JUAREZ, OAX.",1,OAXACA DE JUAREZ,609,9,2,55,,1,1,2,1,2,2,2,98,,98,,,,98,97,98,98,98,NS / NR,98,No respondió,99,98,98,98,97,98,1,6,2.2
189831786,07/09/2023,9,CIUDAD DE MEXICO,11,9_11,"TLAHUAC, CDMX",1,CIUDAD DE MEXICO,3717,54,2,39,,1,1,2,1,2,2,,3,,4,,,,98,97,98,97,98,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,4,0.76
4408754548,07/09/2023,16,MICHOACAN,103,16_103,"URUAPAN, MICH.",1,URUAPAN DEL PROGRESO,2210,28,2,30,,1,1,2,2,2,2,2,1,,,,,,98,97,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,1,4,0.93
9230115,07/09/2023,7,CHIAPAS,16,7_16,"CATAZAJA, CHIS.",161,LA SIRIA II SECCION,195,8,2,47,,1,2,2,2,2,2,2,,,,,,,98,97,1,97,2,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,2,6,1.61
189833104,07/09/2023,15,MEXICO,121,15_121,"ZUMPANGO, MEX.",2,PUEBLO NUEVO DE LOS MORELOS,5917,49,1,79,,1,2,2,2,2,2,,,,,,,,98,97,99,1,98,PAN - Partido Acción Nacional,1,Que haya un cambio de partido en el gobierno,2,99,98,98,98,98,97,6,1.25
169525882,07/09/2023,32,ZACATECAS,48,32_48,"TLALTENANGO DE SANCHEZ ROMAN, ZAC.",1,TLALTENANGO DE SANCHEZ ROMAN,1498,20,2,36,4,1,1,2,1,2,1,1,5,,5,,1,1,98,98,1,1,7,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,2,1,2,2,2,2,5,1.2
169550222,07/09/2023,28,TAMAULIPAS,32,28_32,"REYNOSA, TAMPS.",1,REYNOSA,1113,62,1,70,7,1,1,1,1,1,1,1,2,4,3,3,1,4,98,98,1,1,6,PAN - Partido Acción Nacional,1,Que haya un cambio de partido en el gobierno,2,2,2,2,2,2,2,1,0.29
189820447,07/09/2023,21,PUEBLA,115,21_115,"PUEBLA, PUE.",1,HEROICA PUEBLA DE ZARAGOZA,1469,9,2,26,,1,2,2,2,1,1,,,,,4,2,,1,98,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,2,1,1,1,1,2,0.63
189895327,07/09/2023,31,YUCATAN,50,31_50,"MERIDA, YUC.",4,CHOLUL,642,132,1,55,,1,1,2,1,1,1,2,2,,2,2,2,,3,98,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,2,1,1,1,1,3,0.63
189894539,07/09/2023,9,CIUDAD DE MEXICO,6,9_6,"IZTACALCO, CDMX",1,CIUDAD DE MEXICO,1897,2,2,75,,1,1,2,1,2,1,2,2,,98,,2,,3,98,2,2,1,Ninguno,97,Que haya un cambio de partido en el gobierno,2,1,2,2,2,2,2,5,1.36
189877699,07/09/2023,30,VERACRUZ,192,30_192,"VERACRUZ, VER.",1,VERACRUZ,4821,1,2,29,,1,1,2,2,2,1,2,98,,,,2,,98,98,98,7,2,MORENA,7,Que siga gobernando Morena,1,2,98,1,1,1,2,4,0.93
4408797080,07/09/2023,16,MICHOACAN,86,16_86,"TANGANCICUARO, MICH.",9,ETUCUARO,1934,9,1,40,,1,1,2,1,2,1,2,1,,2,,2,,98,98,2,98,5,Ninguno,97,No sabe,98,98,1,1,1,1,2,5,1.61
189887763,07/09/2023,15,MEXICO,13,15_13,"ATIZAPAN DE ZARAGOZA, MEX.",1,CIUDAD ADOLFO LOPEZ MATEOS,322,4,2,23,,1,1,2,2,2,1,2,2,,,,2,,98,98,2,2,7,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,3,3,2,2,2,2,2,0.58
189938750,07/09/2023,10,DURANGO,12,10_12,"LERDO, DGO.",15,JUAN E. GARCIA,738,11,2,23,,1,1,2,2,2,1,2,2,,,,2,,98,98,2,5,1,PVEM – Partido Verde Ecologista de México,5,Que haya un cambio de partido en el gobierno,2,2,3,2,2,2,1,3,0.7
189840246,07/09/2023,19,NUEVO LEON,40,19_40,"MONTERREY, N.L.",1,MONTERREY,1325,25,1,52,,1,1,1,1,1,1,,4,5,2,4,2,,98,98,1,2,7,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,2,3,97,2,2,2,1,0.51
4408391280,07/09/2023,15,MEXICO,41,15_41,"IXTAPAN DE LA SAL, MEX.",8,AHUACATITLAN,2174,9,1,46,,1,1,2,1,2,1,2,1,,2,,2,,98,98,97,97,97,Ninguno,97,No sabe,98,1,2,98,98,98,98,3,0.79
189898023,07/09/2023,9,CIUDAD DE MEXICO,7,9_7,"IZTAPALAPA, CDMX",1,CIUDAD DE MEXICO,2693,47,2,29,,1,1,2,2,2,1,2,3,,,,2,,98,98,98,7,2,Ninguno,97,Que siga gobernando Morena,1,3,2,97,1,98,2,6,2.12
4408331065,07/09/2023,15,MEXICO,38,15_38,"HUIXQUILUCAN, MEX.",1,HUIXQUILUCAN DE DEGOLLADO,2048,34,1,79,,1,1,2,1,2,1,2,2,,2,,2,,98,98,2,1,98,NS / NR,98,Que haya un cambio de partido en el gobierno,2,1,1,2,2,2,2,5,0.86
